,sourceNodeId,targetNodeId,relationshipType
4910,503883,1131374,CITES
4911,503883,1153577,CITES
4912,503883,1154076,CITES
4913,503883,577331,CITES
4914,503883,646809,CITES
4915,503883,646836,CITES
4916,503883,646913,CITES
4917,503883,647413,CITES
4918,503883,647447,CITES
4919,503893,1153577,CITES
4920,503893,33904,CITES
4921,503893,646837,CITES
4922,509379,1125393,CITES
4923,513189,1125597,CITES
4924,513189,573964,CITES
4925,513189,576691,CITES
4926,513189,787016,CITES
4927,519318,1125906,CITES
4928,519353,1125909,CITES
4929,520471,1125953,CITES
4930,521183,1125992,CITES
4931,521183,521207,CITES
4932,521183,521251,CITES
4933,521207,521269,CITES
4934,521251,1125992,CITES
4935,521252,1125992,CITES
4936,521269,1125993,CITES
4937,521855,519353,CITES
4938,522338,1132864,CITES
4939,522338,683360,CITES
4940,523010,1126044,CITES
4941,523010,1140543,CITES
4942,523394,714975,CITES
4943,523574,1154229,CITES
4944,523574,523394,CITES
4945,523574,653441,CITES
4946,523574,714289,CITES
4947,529165,1126315,CITES
4948,531348,531351,CITES
4949,531351,531348,CITES
4950,545647,582511,CITES
4951,559804,653441,CITES
4952,559804,714289,CITES
4953,560936,562123,CITES
4954,560936,91581,CITES
4955,561364,642827,CITES
4956,561568,153063,CITES
4957,561581,561582,CITES
4958,561581,646440,CITES
4959,561582,561581,CITES
4960,561593,1131223,CITES
4961,561595,561581,CITES
4962,561595,561582,CITES
4963,561610,561595,CITES
4964,561611,561595,CITES
4965,561611,561610,CITES
4966,561613,153063,CITES
4967,561613,561568,CITES
4968,561674,1127541,CITES
4969,561674,561581,CITES
4970,561674,562067,CITES
4971,561789,1127551,CITES
4972,561789,561674,CITES
4973,561789,562067,CITES
4974,561809,1127558,CITES
4975,561809,1131300,CITES
4976,561809,562067,CITES
4977,562067,1127566,CITES
4978,562123,560936,CITES
4979,562940,1127619,CITES
4980,562940,61417,CITES
4981,563613,1129572,CITES
4982,563613,31927,CITES
4983,566653,3085,CITES
4984,566653,566664,CITES
4985,566664,3085,CITES
4986,567005,1127810,CITES
4987,567018,1127812,CITES
4988,568857,1129629,CITES
4989,568857,1153816,CITES
4990,573535,693143,CITES
4991,573553,1129608,CITES
4992,573553,1135750,CITES
4993,573553,1138970,CITES
4994,573553,171954,CITES
4995,573553,820662,CITES
4996,573964,513189,CITES
4997,573964,576691,CITES
4998,573964,787016,CITES
4999,574009,594900,CITES
5000,574264,576795,CITES
5001,574264,815096,CITES
5002,575077,117316,CITES
5003,575077,579008,CITES
5004,575077,593544,CITES
5005,575077,594649,CITES
5006,575077,608190,CITES
5007,575077,608191,CITES
5008,575077,66556,CITES
5009,575077,94641,CITES
5010,575292,1131734,CITES
5011,575292,1138968,CITES
5012,575402,1129778,CITES
5013,575795,1128975,CITES
5014,575795,595063,CITES
5015,576257,1153943,CITES
5016,576257,594649,CITES
5017,576362,1129629,CITES
5018,576362,286500,CITES
5019,576362,568857,CITES
5020,576691,1128198,CITES
5021,576725,576795,CITES
5022,576795,1128201,CITES
5023,576973,1128208,CITES
5024,576973,58758,CITES
5025,577227,1131752,CITES
5026,577331,1128227,CITES
5027,578306,578347,CITES
5028,578309,578347,CITES
5029,578337,1132486,CITES
5030,578337,236759,CITES
5031,578337,696345,CITES
5032,578337,696346,CITES
5033,578337,99023,CITES
5034,578347,578309,CITES
5035,578365,578306,CITES
5036,578365,578309,CITES
5037,578646,1128291,CITES
5038,578646,1128319,CITES
5039,578646,1153899,CITES
5040,578646,1153900,CITES
5041,578646,578645,CITES
5042,578646,578649,CITES
5043,578650,1128291,CITES
5044,578650,1153853,CITES
5045,578650,578649,CITES
5046,578669,1128943,CITES
5047,578669,1128978,CITES
5048,578845,578645,CITES
5049,578845,593240,CITES
5050,578845,593559,CITES
5051,578845,593560,CITES
5052,578898,578646,CITES
5053,579008,1128943,CITES
5054,579008,1128978,CITES
5055,579008,248425,CITES
5056,579008,593921,CITES
5057,579008,594387,CITES
5058,579108,1128314,CITES
5059,582139,1128425,CITES
5060,582139,1130680,CITES
5061,582343,1128437,CITES
5062,582349,1128437,CITES
5063,582511,545647,CITES
5064,589923,590022,CITES
5065,591016,1128856,CITES
5066,591016,591017,CITES
5067,591017,1128856,CITES
5068,592826,1128935,CITES
5069,592830,1128935,CITES
5070,592973,592975,CITES
5071,592973,592986,CITES
5072,592975,592986,CITES
5073,592986,592975,CITES
5074,592993,1128943,CITES
5075,592993,1128978,CITES
5076,592993,593105,CITES
5077,592996,1128943,CITES
5078,592996,1128978,CITES
5079,593022,1128946,CITES
5080,593060,1128977,CITES
5081,593091,593248,CITES
5082,593104,1129015,CITES
5083,593104,593921,CITES
5084,593104,593942,CITES
5085,593155,593240,CITES
5086,593201,594649,CITES
5087,593209,593210,CITES
5088,593240,1136791,CITES
5089,593240,593210,CITES
5090,593328,87363,CITES
5091,593329,87363,CITES
5092,593544,1128982,CITES
5093,593559,593560,CITES
5094,593560,593559,CITES
5095,593942,1129015,CITES
5096,593942,1153896,CITES
5097,594011,1153896,CITES
5098,594011,593942,CITES
5099,594039,1129015,CITES
5100,594047,1129629,CITES
5101,594047,650834,CITES
5102,594119,1129021,CITES
5103,594483,1129040,CITES
5104,594511,1153899,CITES
5105,594511,1153900,CITES
5106,601462,1129367,CITES
5107,601462,1129368,CITES
5108,601462,1129369,CITES
5109,604073,1129494,CITES
5110,606479,1129610,CITES
5111,608190,608191,CITES
5112,608190,70970,CITES
5113,608191,70970,CITES
5114,608326,1129683,CITES
5115,608326,1131611,CITES
5116,610529,1153946,CITES
5117,612306,1131719,CITES
5118,612306,193347,CITES
5119,613409,1129907,CITES
5120,616336,689439,CITES
5121,617378,1130069,CITES
5122,617575,1130080,CITES
5123,621555,1130243,CITES
5124,626530,1130454,CITES
5125,626530,1154012,CITES
5126,626530,626531,CITES
5127,626530,626574,CITES
5128,626531,1130454,CITES
5129,626531,626574,CITES
5130,626574,1154012,CITES
5131,626999,139547,CITES
5132,626999,911198,CITES
5133,627024,911198,CITES
5134,628458,628459,CITES
5135,628500,1130600,CITES
5136,628500,188471,CITES
5137,628667,628668,CITES
5138,628751,628764,CITES
5139,628751,950986,CITES
5140,628815,1130567,CITES
5141,628888,628764,CITES
5142,630817,1130676,CITES
5143,630890,1130678,CITES
5144,631015,396412,CITES
5145,631015,631052,CITES
5146,632796,884094,CITES
5147,632874,40583,CITES
5148,633030,633031,CITES
5149,633031,633030,CITES
5150,633081,1130780,CITES
5151,633081,31489,CITES
5152,633081,40605,CITES
5153,633081,632796,CITES
5154,633081,632874,CITES
5155,633585,40605,CITES
5156,633585,633721,CITES
5157,633585,884094,CITES
5158,633721,1130915,CITES
5159,634902,634975,CITES
5160,634904,634975,CITES
5161,634938,1130847,CITES
5162,640617,259702,CITES
5163,641956,1131149,CITES
5164,641956,1131150,CITES
5165,641976,1131150,CITES
5166,641976,672070,CITES
5167,641976,672071,CITES
5168,642593,1131163,CITES
5169,642621,1131164,CITES
5170,642621,1131258,CITES
5171,642621,16819,CITES
5172,642641,645084,CITES
5173,642681,1131167,CITES
5174,642681,1131236,CITES
5175,642681,644093,CITES
5176,642681,644334,CITES
5177,642681,644441,CITES
5178,642681,646286,CITES
5179,642798,1131172,CITES
5180,642798,644470,CITES
5181,642847,642681,CITES
5182,642894,1131180,CITES
5183,642894,1131236,CITES
5184,642894,1131301,CITES
5185,642894,1131312,CITES
5186,642894,1131335,CITES
5187,642894,642798,CITES
5188,642894,643239,CITES
5189,642894,643485,CITES
5190,642894,645046,CITES
5191,642894,645870,CITES
5192,642894,646286,CITES
5193,642894,646334,CITES
5194,642894,646357,CITES
5195,642920,1131184,CITES
5196,642920,642930,CITES
5197,642930,1131184,CITES
5198,643003,1131189,CITES
5199,643069,1131192,CITES
5200,643199,1131198,CITES
5201,643221,1131236,CITES
5202,643221,1131257,CITES
5203,643221,1131305,CITES
5204,643221,1131312,CITES
5205,643221,1131334,CITES
5206,643221,1131335,CITES
5207,643221,126927,CITES
5208,643221,16819,CITES
5209,643221,642894,CITES
5210,643221,643239,CITES
5211,643221,643485,CITES
5212,643221,644093,CITES
5213,643221,644448,CITES
5214,643221,644577,CITES
5215,643221,645897,CITES
5216,643221,646286,CITES
5217,643239,1131312,CITES
5218,643239,1131334,CITES
5219,643239,126927,CITES
5220,643239,16819,CITES
5221,643239,643221,CITES
5222,643239,644093,CITES
5223,643485,643221,CITES
5224,643695,1154068,CITES
5225,643695,643597,CITES
5226,643734,643777,CITES
5227,643735,643734,CITES
5228,644093,1131236,CITES
5229,644361,645016,CITES
5230,644363,645016,CITES
5231,644427,1131257,CITES
5232,644427,644577,CITES
5233,644441,1131258,CITES
5234,644441,644334,CITES
5235,644448,1131258,CITES
5236,644448,1131314,CITES
5237,644448,644470,CITES
5238,644448,644494,CITES
5239,644494,1131314,CITES
5240,644494,644470,CITES
5241,644577,1131301,CITES
5242,644577,1131305,CITES
5243,644577,1131334,CITES
5244,644577,643485,CITES
5245,644577,645897,CITES
5246,644843,1131274,CITES
5247,644843,645016,CITES
5248,645016,1154071,CITES
5249,645046,1131301,CITES
5250,645046,646334,CITES
5251,645046,646357,CITES
5252,645084,1131277,CITES
5253,645088,1131277,CITES
5254,645088,645084,CITES
5255,645452,645016,CITES
5256,645571,645897,CITES
5257,645870,1131301,CITES
5258,645870,644494,CITES
5259,645897,126927,CITES
5260,646286,6913,CITES
5261,646289,6913,CITES
5262,646334,646357,CITES
5263,646357,646334,CITES
5264,646412,1131330,CITES
5265,646809,1131374,CITES
5266,646809,1154076,CITES
5267,646809,646913,CITES
5268,646900,1131359,CITES
5269,646900,1131360,CITES
5270,646900,1132731,CITES
5271,646900,646913,CITES
5272,646913,1131359,CITES
5273,646913,647413,CITES
5274,647315,1154076,CITES
5275,647447,577331,CITES
5276,648106,1131421,CITES
5277,648106,648112,CITES
5278,648112,1131420,CITES
5279,648112,1131421,CITES
5280,648112,648106,CITES
5281,648112,648121,CITES
5282,648121,1131420,CITES
5283,648121,648106,CITES
5284,648232,567005,CITES
5285,648369,1131414,CITES
5286,649730,1131464,CITES
5287,649731,1131464,CITES
5288,649731,123825,CITES
5289,649739,1131464,CITES
5290,650807,1131549,CITES
5291,650807,1131565,CITES
5292,650814,1131550,CITES
5293,653441,1134346,CITES
5294,653441,189774,CITES
5295,653628,1133930,CITES
5296,654177,1131728,CITES
5297,654326,1131741,CITES
5298,654326,654339,CITES
5299,654339,1131741,CITES
5300,654339,654326,CITES
5301,654519,1131754,CITES
5302,656048,1131828,CITES
5303,656231,103531,CITES
5304,662250,1132073,CITES
5305,662416,1123188,CITES
5306,662572,431206,CITES
5307,671052,1132406,CITES
5308,671269,1132418,CITES
5309,671269,1132443,CITES
5310,671269,1132461,CITES
5311,671269,1154123,CITES
5312,671269,1154124,CITES
5313,671293,1132443,CITES
5314,672064,6130,CITES
5315,672070,1132443,CITES
5316,672070,1154123,CITES
5317,672070,1154124,CITES
5318,672070,6130,CITES
5319,672070,672071,CITES
5320,672071,1132443,CITES
5321,672071,1132461,CITES
5322,672071,6130,CITES
5323,672071,672070,CITES
5324,675649,1132505,CITES
5325,675756,1132505,CITES
5326,675756,675649,CITES
5327,675847,1132505,CITES
5328,682508,1132857,CITES
5329,683294,1132857,CITES
5330,683294,682508,CITES
5331,683355,683404,CITES
5332,683360,683404,CITES
5333,683404,683355,CITES
5334,684531,684372,CITES
5335,684972,395547,CITES
5336,684986,395553,CITES
5337,684986,684972,CITES
5338,687401,273949,CITES
5339,688824,1133008,CITES
5340,688849,1133010,CITES
5341,689152,289085,CITES
5342,693143,573535,CITES
5343,693143,695284,CITES
5344,696343,1133428,CITES
5345,696345,236759,CITES
5346,696345,2658,CITES
5347,696345,696342,CITES
5348,696345,696346,CITES
5349,709113,1134031,CITES
5350,709518,1134056,CITES
5351,711994,1134197,CITES
5352,714208,189774,CITES
5353,714256,1154232,CITES
5354,714256,1154233,CITES
5355,714256,189572,CITES
5356,714256,714260,CITES
5357,714256,714748,CITES
5358,714260,559804,CITES
5359,714260,714879,CITES
5360,714289,1154230,CITES
5361,714289,1154232,CITES
5362,714289,189571,CITES
5363,714289,559804,CITES
5364,714289,714208,CITES
5365,733167,1154276,CITES
5366,733534,1135122,CITES
5367,733534,948147,CITES
5368,733576,1135082,CITES
5369,734406,1135115,CITES
5370,735303,735311,CITES
5371,738941,1135455,CITES
5372,738941,162080,CITES
5373,739280,367312,CITES
5374,739280,746058,CITES
5375,739707,950305,CITES
5376,739816,1135894,CITES
5377,739816,1140543,CITES
5378,739816,1140548,CITES
5379,746058,367312,CITES
5380,751408,1135899,CITES
5381,752684,1135955,CITES
5382,753047,1136631,CITES
5383,753047,1136634,CITES
5384,753047,753070,CITES
5385,753047,753264,CITES
5386,753047,753265,CITES
5387,753047,767763,CITES
5388,753070,753047,CITES
5389,753070,753264,CITES
5390,753070,767763,CITES
5391,753264,753047,CITES
5392,753264,767763,CITES
5393,753265,753047,CITES
5394,754594,1136040,CITES
5395,755082,1136393,CITES
5396,756061,1136110,CITES
5397,756061,1136446,CITES
5398,756061,1136447,CITES
5399,762980,1136446,CITES
5400,762980,1136447,CITES
5401,763009,1136446,CITES
5402,763009,1136447,CITES
5403,763009,1136449,CITES
5404,763010,1136446,CITES
5405,763010,1136447,CITES
5406,763010,1136449,CITES
5407,763010,762980,CITES
5408,767763,1136631,CITES
5409,779960,1137140,CITES
5410,787016,573978,CITES
5411,814836,1138619,CITES
5412,815073,205196,CITES
5413,815096,205196,CITES
5414,817774,820661,CITES
5415,824245,1139009,CITES
5416,851968,1140231,CITES
5417,853114,19621,CITES
5418,853114,853116,CITES
5419,853114,853155,CITES
5420,853115,19621,CITES
5421,853115,853114,CITES
5422,853115,853116,CITES
5423,853115,853155,CITES
5424,853116,19621,CITES
5425,853116,853155,CITES
5426,853118,1140289,CITES
5427,853155,853118,CITES
5428,954315,1155073,CITES
0,1033,35,CITES
1,103482,35,CITES
2,103515,35,CITES
3,1050679,35,CITES
4,1103960,35,CITES
5,1103985,35,CITES
6,1109199,35,CITES
7,1112911,35,CITES
8,1113438,35,CITES
9,1113831,35,CITES
10,1114331,35,CITES
11,1117476,35,CITES
12,1119505,35,CITES
13,1119708,35,CITES
14,1120431,35,CITES
15,1123756,35,CITES
16,1125386,35,CITES
17,1127430,35,CITES
18,1127913,35,CITES
19,1128204,35,CITES
20,1128227,35,CITES
21,1128314,35,CITES
22,1128453,35,CITES
23,1128945,35,CITES
24,1128959,35,CITES
25,1128985,35,CITES
26,1129018,35,CITES
27,1129027,35,CITES
28,1129573,35,CITES
29,1129683,35,CITES
30,1129778,35,CITES
31,1130847,35,CITES
32,1130856,35,CITES
33,1131116,35,CITES
34,1131360,35,CITES
35,1131557,35,CITES
36,1131752,35,CITES
37,1133196,35,CITES
38,1133338,35,CITES
39,1136814,35,CITES
40,1137466,35,CITES
41,1152421,35,CITES
42,1152508,35,CITES
43,1153065,35,CITES
44,1153280,35,CITES
45,1153577,35,CITES
46,1153853,35,CITES
47,1153943,35,CITES
48,1154176,35,CITES
49,1154459,35,CITES
50,116552,35,CITES
51,12576,35,CITES
52,128540,35,CITES
53,132806,35,CITES
54,135130,35,CITES
55,141342,35,CITES
56,141347,35,CITES
57,148170,35,CITES
58,15670,35,CITES
59,1688,35,CITES
60,175291,35,CITES
61,178727,35,CITES
62,18582,35,CITES
63,190697,35,CITES
64,190706,35,CITES
65,1956,35,CITES
66,197054,35,CITES
67,198443,35,CITES
68,198653,35,CITES
69,206371,35,CITES
71,229635,35,CITES
72,231249,35,CITES
73,248425,35,CITES
74,249421,35,CITES
75,254923,35,CITES
76,259701,35,CITES
77,259702,35,CITES
78,263279,35,CITES
79,263498,35,CITES
80,265203,35,CITES
81,273152,35,CITES
82,27510,35,CITES
83,28290,35,CITES
84,286500,35,CITES
85,287787,35,CITES
86,28851,35,CITES
87,289779,35,CITES
88,289780,35,CITES
89,289781,35,CITES
90,307015,35,CITES
91,335733,35,CITES
92,33904,35,CITES
93,33907,35,CITES
94,35061,35,CITES
95,38205,35,CITES
96,387795,35,CITES
97,415693,35,CITES
98,41714,35,CITES
99,427606,35,CITES
100,44368,35,CITES
101,45599,35,CITES
102,46079,35,CITES
103,46431,35,CITES
104,486840,35,CITES
105,48766,35,CITES
106,503883,35,CITES
107,503893,35,CITES
108,513189,35,CITES
109,54129,35,CITES
110,54131,35,CITES
111,56119,35,CITES
112,561238,35,CITES
113,568857,35,CITES
114,573964,35,CITES
115,573978,35,CITES
116,574009,35,CITES
117,574264,35,CITES
118,574462,35,CITES
119,575077,35,CITES
120,575292,35,CITES
121,575331,35,CITES
122,576725,35,CITES
123,576795,35,CITES
124,577227,35,CITES
125,578780,35,CITES
126,579008,35,CITES
127,592973,35,CITES
128,593091,35,CITES
129,593105,35,CITES
130,593240,35,CITES
131,593260,35,CITES
132,593813,35,CITES
133,594047,35,CITES
134,594543,35,CITES
135,594649,35,CITES
136,594900,35,CITES
137,608326,35,CITES
138,634902,35,CITES
139,634904,35,CITES
140,634938,35,CITES
141,634975,35,CITES
142,640617,35,CITES
143,646809,35,CITES
144,646837,35,CITES
145,647408,35,CITES
146,647447,35,CITES
147,66556,35,CITES
148,66563,35,CITES
149,66805,35,CITES
150,69284,35,CITES
151,69296,35,CITES
152,694759,35,CITES
153,735303,35,CITES
154,78511,35,CITES
155,787016,35,CITES
156,801170,35,CITES
157,81722,35,CITES
158,82098,35,CITES
159,84021,35,CITES
160,85352,35,CITES
161,86359,35,CITES
162,8865,35,CITES
163,887,35,CITES
164,97645,35,CITES
165,98698,35,CITES
166,1109017,40,CITES
167,1114442,40,CITES
168,116552,40,CITES
169,1103315,114,CITES
170,1105394,114,CITES
171,1106112,114,CITES
172,1106172,114,CITES
173,1106406,114,CITES
174,1107455,114,CITES
175,1111052,114,CITES
176,1114125,114,CITES
177,1117942,114,CITES
178,1118245,114,CITES
179,1118332,114,CITES
180,1120170,114,CITES
181,1126029,114,CITES
182,124064,114,CITES
183,128,114,CITES
184,130,114,CITES
185,136665,114,CITES
186,191404,114,CITES
187,193742,114,CITES
188,23258,114,CITES
189,28227,114,CITES
190,28287,114,CITES
191,28350,114,CITES
192,28387,114,CITES
193,28471,114,CITES
194,28485,114,CITES
195,341188,114,CITES
196,38480,114,CITES
197,39403,114,CITES
198,434,114,CITES
199,55968,114,CITES
200,58540,114,CITES
201,6155,114,CITES
202,6170,114,CITES
203,6196,114,CITES
204,6220,114,CITES
205,64484,114,CITES
206,7432,114,CITES
207,755217,114,CITES
208,8213,114,CITES
209,91975,114,CITES
210,976334,114,CITES
211,1109581,117,CITES
212,149669,117,CITES
213,17476,117,CITES
214,189708,117,CITES
215,206259,117,CITES
216,28202,117,CITES
217,28278,117,CITES
218,28387,117,CITES
219,28471,117,CITES
220,32872,117,CITES
221,33013,117,CITES
222,341188,117,CITES
223,38480,117,CITES
224,39403,117,CITES
225,6170,117,CITES
226,6214,117,CITES
227,75674,117,CITES
228,1114125,128,CITES
229,20526,128,CITES
230,39403,128,CITES
231,91975,128,CITES
232,13960,130,CITES
233,345340,130,CITES
235,1118092,288,CITES
236,36167,288,CITES
237,1135125,424,CITES
238,218666,424,CITES
239,47684,424,CITES
240,267003,434,CITES
241,58454,463,CITES
242,1102364,504,CITES
243,1112650,504,CITES
244,506,504,CITES
245,89416,504,CITES
246,1102364,506,CITES
247,1106546,506,CITES
249,10796,887,CITES
250,1105033,887,CITES
251,1111304,887,CITES
252,1112911,887,CITES
253,1113614,887,CITES
254,114308,887,CITES
255,12576,887,CITES
256,134128,887,CITES
257,161221,887,CITES
258,170798,887,CITES
259,17476,887,CITES
260,19045,887,CITES
261,20972,887,CITES
262,265203,887,CITES
263,28456,887,CITES
264,299195,887,CITES
265,299197,887,CITES
266,334153,887,CITES
267,35490,887,CITES
268,38205,887,CITES
269,595056,887,CITES
270,6151,887,CITES
271,6213,887,CITES
272,6215,887,CITES
273,64519,887,CITES
274,87363,887,CITES
275,976334,887,CITES
276,1103979,906,CITES
277,1105344,906,CITES
278,1114352,906,CITES
279,1136397,906,CITES
280,1140040,906,CITES
281,34355,906,CITES
282,910,906,CITES
283,1104379,910,CITES
284,1105344,910,CITES
285,1105530,910,CITES
286,1108834,910,CITES
287,1110520,910,CITES
288,1114118,910,CITES
289,1116569,910,CITES
290,1118848,910,CITES
291,1120858,910,CITES
292,1122460,910,CITES
293,1126044,910,CITES
294,1129111,910,CITES
295,1135137,910,CITES
296,1140040,910,CITES
297,1152194,910,CITES
298,12439,910,CITES
299,12946,910,CITES
300,131042,910,CITES
301,13136,910,CITES
302,160705,910,CITES
303,227286,910,CITES
304,242637,910,CITES
305,28278,910,CITES
306,31043,910,CITES
307,340075,910,CITES
308,340078,910,CITES
309,34355,910,CITES
310,35905,910,CITES
311,42847,910,CITES
312,436796,910,CITES
313,48550,910,CITES
315,576257,910,CITES
316,58552,910,CITES
318,636511,910,CITES
319,67292,910,CITES
320,675649,910,CITES
321,684372,910,CITES
322,755217,910,CITES
323,94953,910,CITES
324,1107010,936,CITES
325,1111899,936,CITES
326,129558,936,CITES
327,1956,936,CITES
328,207395,936,CITES
329,3084,936,CITES
330,3828,936,CITES
331,38845,936,CITES
332,20180,940,CITES
333,28265,940,CITES
334,3828,940,CITES
335,129558,941,CITES
336,20180,941,CITES
337,28265,941,CITES
338,3828,941,CITES
339,940,941,CITES
340,1152896,943,CITES
341,3828,943,CITES
342,91852,943,CITES
343,1034,1026,CITES
344,1102550,1026,CITES
345,1105231,1026,CITES
346,1129798,1026,CITES
347,1153945,1026,CITES
348,1034,1033,CITES
349,1107062,1033,CITES
350,1153945,1034,CITES
351,1034,1035,CITES
352,1107062,1035,CITES
353,1110515,1035,CITES
354,1154525,1213,CITES
355,409725,1213,CITES
356,8766,1213,CITES
357,102938,1237,CITES
358,1102400,1237,CITES
359,1106112,1237,CITES
360,143676,1237,CITES
361,1102400,1246,CITES
362,1104007,1246,CITES
363,42207,1246,CITES
364,57764,1246,CITES
365,6125,1246,CITES
366,1102625,1272,CITES
367,1108167,1272,CITES
368,1120962,1272,CITES
369,112378,1272,CITES
370,1123867,1272,CITES
371,1128256,1272,CITES
372,1129208,1272,CITES
373,1135125,1272,CITES
374,1135358,1272,CITES
375,157805,1272,CITES
376,18615,1272,CITES
377,192734,1272,CITES
378,20593,1272,CITES
379,254923,1272,CITES
380,27230,1272,CITES
381,284414,1272,CITES
382,30895,1272,CITES
383,30901,1272,CITES
384,444240,1272,CITES
385,520471,1272,CITES
386,52835,1272,CITES
387,552469,1272,CITES
388,560936,1272,CITES
389,591016,1272,CITES
390,636098,1272,CITES
391,65653,1272,CITES
392,6917,1272,CITES
393,6923,1272,CITES
394,85452,1272,CITES
395,85688,1272,CITES
396,93923,1272,CITES
397,97892,1272,CITES
398,1031453,1365,CITES
399,1102407,1365,CITES
400,1105062,1365,CITES
401,1106287,1365,CITES
402,1108050,1365,CITES
403,1110494,1365,CITES
404,1110998,1365,CITES
405,1113995,1365,CITES
406,1114153,1365,CITES
407,1114352,1365,CITES
408,1114388,1365,CITES
409,1114605,1365,CITES
410,1116347,1365,CITES
411,1116594,1365,CITES
412,1117653,1365,CITES
413,1119140,1365,CITES
414,1120211,1365,CITES
415,1120866,1365,CITES
416,1128839,1365,CITES
417,1129443,1365,CITES
418,1130600,1365,CITES
419,1131647,1365,CITES
420,1131745,1365,CITES
421,1131748,1365,CITES
422,1132922,1365,CITES
423,1132968,1365,CITES
424,1135137,1365,CITES
425,1135368,1365,CITES
426,1136422,1365,CITES
427,1136442,1365,CITES
428,1152143,1365,CITES
429,1152821,1365,CITES
430,1154169,1365,CITES
431,120084,1365,CITES
432,139865,1365,CITES
433,157401,1365,CITES
434,161221,1365,CITES
435,171225,1365,CITES
436,184918,1365,CITES
437,188318,1365,CITES
438,188471,1365,CITES
439,22835,1365,CITES
440,23448,1365,CITES
441,23502,1365,CITES
442,23507,1365,CITES
443,237521,1365,CITES
444,26850,1365,CITES
445,330148,1365,CITES
446,340075,1365,CITES
447,340299,1365,CITES
448,39904,1365,CITES
449,436796,1365,CITES
450,49482,1365,CITES
451,560936,1365,CITES
452,562123,1365,CITES
453,628500,1365,CITES
454,648232,1365,CITES
455,649731,1365,CITES
456,69392,1365,CITES
457,7276,1365,CITES
458,7297,1365,CITES
459,77758,1365,CITES
460,782486,1365,CITES
461,83826,1365,CITES
462,85299,1365,CITES
463,853150,1365,CITES
464,90888,1365,CITES
465,93555,1365,CITES
466,948299,1365,CITES
467,948846,1365,CITES
468,949318,1365,CITES
469,949511,1365,CITES
470,950052,1365,CITES
471,950305,1365,CITES
472,1102567,1481,CITES
473,1106052,1481,CITES
474,1108267,1481,CITES
475,1111614,1481,CITES
476,1113934,1481,CITES
477,1114864,1481,CITES
478,1117184,1481,CITES
479,1119295,1481,CITES
480,1120563,1481,CITES
481,1153891,1481,CITES
482,13960,1481,CITES
483,200480,1481,CITES
484,399173,1481,CITES
485,4878,1481,CITES
486,521207,1481,CITES
487,521269,1481,CITES
488,1103985,1688,CITES
489,1131360,1688,CITES
490,1133338,1688,CITES
491,1134022,1688,CITES
492,1136814,1688,CITES
493,1153065,1688,CITES
494,152483,1688,CITES
495,1694,1688,CITES
496,39474,1688,CITES
497,44368,1688,CITES
498,576725,1688,CITES
499,647413,1688,CITES
500,69284,1688,CITES
501,694759,1688,CITES
502,84021,1688,CITES
504,1115291,1717,CITES
505,1116336,1717,CITES
506,1135108,1717,CITES
507,50381,1717,CITES
508,733167,1717,CITES
509,35797,1786,CITES
510,1114502,1817,CITES
511,1108389,1919,CITES
512,1109581,1919,CITES
513,129042,1949,CITES
514,3101,1949,CITES
515,3095,1951,CITES
516,1107215,1952,CITES
517,1111899,1952,CITES
518,1949,1952,CITES
519,3101,1952,CITES
520,1153166,1953,CITES
521,1153724,1953,CITES
522,1153728,1953,CITES
523,1949,1953,CITES
524,110163,1955,CITES
525,1110390,1955,CITES
526,1125386,1955,CITES
527,1956,1955,CITES
528,101143,1956,CITES
529,1111899,1956,CITES
530,1118302,1956,CITES
531,1153101,1956,CITES
532,1153150,1956,CITES
533,1817,1956,CITES
534,263486,1956,CITES
535,83449,1956,CITES
536,101143,1959,CITES
537,1152896,1959,CITES
538,1153728,1959,CITES
539,170798,1959,CITES
540,207395,1959,CITES
541,3097,1959,CITES
542,310530,1959,CITES
543,38839,1959,CITES
544,73327,1959,CITES
545,82664,1959,CITES
546,1102442,1997,CITES
547,1108551,1997,CITES
548,1109439,1997,CITES
549,1109542,1997,CITES
550,129897,1997,CITES
551,154982,1997,CITES
553,49811,1997,CITES
554,7032,1997,CITES
555,1102442,1999,CITES
556,1123068,1999,CITES
557,1131471,1999,CITES
558,39126,1999,CITES
559,6771,1999,CITES
560,10186,2354,CITES
561,1107140,2354,CITES
562,1113852,2354,CITES
563,1130539,2354,CITES
564,154134,2354,CITES
565,40151,2354,CITES
567,1000012,2440,CITES
568,1061127,2440,CITES
569,1106388,2440,CITES
570,1107095,2440,CITES
571,1108551,2440,CITES
572,1110426,2440,CITES
573,1114512,2440,CITES
574,1117786,2440,CITES
575,1119295,2440,CITES
576,1120650,2440,CITES
577,1127619,2440,CITES
578,1153254,2440,CITES
579,136766,2440,CITES
580,136768,2440,CITES
581,151430,2440,CITES
582,18615,2440,CITES
583,212777,2440,CITES
584,23546,2440,CITES
585,27230,2440,CITES
586,49811,2440,CITES
587,49843,2440,CITES
588,49844,2440,CITES
589,49847,2440,CITES
590,582343,2440,CITES
591,591016,2440,CITES
592,591017,2440,CITES
593,63931,2440,CITES
594,6917,2440,CITES
595,6923,2440,CITES
596,72908,2440,CITES
597,102406,2653,CITES
598,107177,2653,CITES
599,1104055,2653,CITES
600,1116268,2653,CITES
601,1116842,2653,CITES
